"channelId","频道名称","清理结论","原因代码","说明","清理后领域","原搜索词","证据片段","公开来源","原观察时间"
"UCljVgctE6nVNzDNT9gfEF7g","G.B.S. Animal Shelter","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","� Jai Kalbhairav Namah 🐾 Rescuing. Healing. Rehoming. We are not just a shelter — we are a lifeline for those who cannot speak. Every day, we rescue animals who are: Severely injured Abandoned and starving Fighting infections, maggots, and pain Left behind with no hope We provid","https://www.youtube.com/channel/UCljVgctE6nVNzDNT9gfEF7g","2026-09-18T12:11:29.943Z"
"UCLT2VSJ0a1GULjldtnCVI0Q","Rabbit's Rescue","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","🐰🐰 Hello! Welcome to our channel! 🐰🐰 We bring you exciting stories of rabbit adventures! Our channel is dedicated to heartwarming stories of rabbits and their adventures in kindness! Watch as our furry friends help animals and birds in need, spreading love, care, and compassion along the way. 🌿 What We Share: ✅ Inspiring rabbit rescues ✅ Helping animals and birds in need ✅ Acts of kindness and friendship Subscribe to our channel for more amazing stories! Thank you for yo","https://www.youtube.com/channel/UCLT2VSJ0a1GULjldtnCVI0Q","2026-09-18T12:11:29.908Z"
"UCNHouTWvYEqQEANSHA7edLw","Dawg Squad","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","lunteer animal rescue working in the Los Angeles area. We rescue at-risk animals focusing on homeless and abandoned dogs providing medical care, rehabilitation and loving foster homes until a permanent, adoptive homes can be found. All animals are spayed, neutered and microchipped prior to adoption. To date we have rescued and placed over 1100+ animals","https://www.youtube.com/channel/UCNHouTWvYEqQEANSHA7edLw","2026-09-18T12:07:10.661Z"
"UCp9I_XVTNHwaqDIdX_uuDjw","WISH Animal Rescue","review","rescue_story_or_unconfirmed","只有救助故事、传播口号或名称线索，缺少足够的本人救助运营依据。","","animal rescue","WISH Animal Rescue is located in Western Australia. WISH Animal Rescue aims to promote animals welfare by supporting the rescue, rehabilitation and re-homing of unwanted dogs and cats. We hope to provide a balance betw","https://www.youtube.com/channel/UCp9I_XVTNHwaqDIdX_uuDjw","2026-09-18T12:07:10.912Z"
"UCvgqv54NfOFnItKiD46xNTQ","Dr. Jason L. Smith","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","chiropractors","Dr. Jason L. Smith","https://www.youtube.com/channel/UCvgqv54NfOFnItKiD46xNTQ",""
"UCYAKvG2Lkr-PrJkIeCJ_0gg","Lily's Place Animal Sanctuary","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","animal rescue","Lily's Place Animal Sanctuary","https://www.youtube.com/channel/UCYAKvG2Lkr-PrJkIeCJ_0gg",""
"UCafUg0ayJvR19OLFcUGdZ9Q","Heeler Farms NY","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","Heeler Farms NY is a vegetable produce farm bringing farm to table freshness to area locals and NY State residents. Formerly Circle G Ranch NY, where we specialized in performance horses; including but not limited to colt starting, reining cow horses, ranch horses, problem horses, tune-ups, minor/major habit adjustments. We still have our own horses, and appreciate their help in making our natural fertilizer. Our 64 diverse acres are privately owned horses and our natural, re","https://www.youtube.com/channel/UCafUg0ayJvR19OLFcUGdZ9Q","2026-09-18T12:11:30.483Z"
"UCBNsXJEwq-g_DTq8ENLDwZg","Advance Wildlife Education (Che)","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","animal rescue","Advance Wildlife Education (Che)","https://www.youtube.com/channel/UCBNsXJEwq-g_DTq8ENLDwZg",""
"UCd8KuJMQWKCoxLKugHavqOg","Active Chiropractic & Rehabilitation","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","chiropractors","chiropractors","Dr. Austin Gray is a Chiropractor at Active Chiropractic & Rehabilitation in Rochester, MN. The goal of this channel is to share information regarding conservative care, chiropractic treatment, physical medicine and how improving you","https://www.youtube.com/channel/UCd8KuJMQWKCoxLKugHavqOg","2026-09-18T08:49:25.719Z"
"UCGPiXDlz0l9G0eund1Ogm0Q","ABC All 'Bout Canines","exclude","unrelated_entertainment_or_news","简介为泛娱乐、泛生活或综合资讯；未见六类目标服务主体依据。","","massage therapist","All ‘Bout Canines (ABC) is an all-embracing lifestyle carnival for dogs, their owners, as well as dog lovers. Happening on 22 & 23 October at Tan Quee Lan Field (Bugis), enjoy 2 days of fun activities, insightful seminars by veterinarians on modern day","https://www.youtube.com/channel/UCGPiXDlz0l9G0eund1Ogm0Q","2026-09-18T12:19:53.219Z"
"UCiqRED4Uk8tUUb8-hdFGWiQ","mtinsider","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","massage therapist","mtinsider","https://www.youtube.com/channel/UCiqRED4Uk8tUUb8-hdFGWiQ",""
"UCkir3nyKIgqw-HgdTzJm70w","Save A Life Pet Rescue","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","animal rescue","Save A Life Pet Rescue","https://www.youtube.com/channel/UCkir3nyKIgqw-HgdTzJm70w",""
"UClf5_YlPZ2S2oBfBeYQc4EQ","Collierville Animal Services","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","The Collierville Animal Shelter is dedicated to helping abandoned, injured, and lost animals in our community. We strive to provide resources, information, and education to the public in order to promote better care and treatment o","https://www.youtube.com/channel/UClf5_YlPZ2S2oBfBeYQc4EQ","2026-09-18T12:07:11.148Z"
"UClZuIuOy_zrQ3F5onGMm7EQ","Rein or Shine Horse Massage with Brittany Lowe","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","massage therapist","Rein or Shine Horse Massage with Brittany Lowe","https://www.youtube.com/channel/UClZuIuOy_zrQ3F5onGMm7EQ",""
"UCPGfTIB8TIXdKUObO98lVtA","Gigi Is Love","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","r babies, plant based recipes, and in my BIZNEZZ as a massage therapist. ✨ Meditation Mondays • Yoga Wednesdays • Weekend lifestyle & pets Come as you are — leave feeling lighter.","https://www.youtube.com/channel/UCPGfTIB8TIXdKUObO98lVtA","2026-09-18T12:07:11.592Z"
"UCR5X2Rpb37bsj8Y_-YkmllA","Brooke'sLegacy AnimalRescue","review","rescue_story_or_unconfirmed","只有救助故事、传播口号或名称线索，缺少足够的本人救助运营依据。","","animal rescue","Brooke's Legacy Animal Rescue Saving animals from kill shelters and arranging adoptions throughout Florida. Based in Naples. Dogs, cats, horses.... visit us at:","https://www.youtube.com/channel/UCR5X2Rpb37bsj8Y_-YkmllA","2026-09-18T12:07:11.788Z"
"UCWCk_ObVqCq4IabDZaDtuqg","Mazatlan Animal Rescue","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","We rescue, rehabilitate and rehome Mazatlan's abandoned animals.","https://www.youtube.com/channel/UCWCk_ObVqCq4IabDZaDtuqg","2026-09-18T08:58:37.510Z"
"UCwoZovs9ufzsyDQmbTOY6TQ","CiCi Ashlee","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinarian","Hey Guys! It's Ashlee and Chelsi. We are two Caribbean girls who are passionate about food, travel and education. We've both finished our undergraduate degrees and we are looking to better ourselves for other things in the future. We decided to create this channel and make videos about our experiences at college while showing the contrast between our two experiences. Note: We are not professional editors so please bear with us We hope you enjoy our videos!","https://www.youtube.com/channel/UCwoZovs9ufzsyDQmbTOY6TQ","2026-09-18T12:22:44.196Z"
"UCZnChtGq-HIDrGjqqe54htQ","Animal Rescue Center","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","Welcome to Animal Rescue Center, where every life matters. ❤️ Our channel is dedicated to rescuing, caring for, and helping animals in need. From heartwarming rescue stories to recovery journeys and animal care awareness, we share","https://www.youtube.com/channel/UCZnChtGq-HIDrGjqqe54htQ","2026-09-18T12:07:11.680Z"
"UCZxhRGYr26b_LdR5W28x-SQ","ClinicWise","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","Tools for Registered Massage Therapists","https://www.youtube.com/channel/UCZxhRGYr26b_LdR5W28x-SQ","2026-09-18T12:23:15.602Z"
"UC8lTztBEtni6b1nntHn2ZXw","Cloud Chiropractic & Rehabilitation Center","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","chiropractors","chiropractors","Chiropractic Clinic. Put Your Spine on Cloud Nine☁️ We have 3 locations in St. Cloud, Haines City, and Winter Haven. ☎️ (407)891-8744","https://www.youtube.com/channel/UC8lTztBEtni6b1nntHn2ZXw","2026-09-18T08:47:21.540Z"
"UCCvrioIdqLtCOp_kQoygwzQ","Four Amigos Veterinary Physiotherapy","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","physical therapist","Four Amigos Veterinary Physiotherapy","https://www.youtube.com/channel/UCCvrioIdqLtCOp_kQoygwzQ",""
"UChJaWKWpDQ25KPPHRJB_ACQ","FaithAnimalRescue","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","F.A.I.T.H. is a registered Animal Charity, we rescue and rehome unwanted, ill-treated and abandoned animals. For futher information click the link to our website. A video showing our work is currently in production and will be uploaded for viewing within the next 8 weeks.","https://www.youtube.com/channel/UChJaWKWpDQ25KPPHRJB_ACQ","2026-09-18T12:11:31.088Z"
"UCjsEmmdt9vIWO6mrNV15cPA","Equine Rescue Services","review","rescue_story_or_unconfirmed","只有救助故事、传播口号或名称线索，缺少足够的本人救助运营依据。","","animal rescue","Equestrian Vehicle Breakdown service covering the UK.","https://www.youtube.com/channel/UCjsEmmdt9vIWO6mrNV15cPA","2026-09-18T08:59:29.777Z"
"UCjT-jywlbkMdPx9D_k9ZNiw","The Adjusted Perspective","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","Welcome to The Adjusted Perspective – a podcast by chiropractic students, for chiropractic students, future students, and anyone curious about the power of chiropractic care. Hosted by CJ Peechatka, Carson Tuttle, Joe Crosson, Gabe Higgins, and Eddie Diaz, this podcast dives into the world of chiropractic from the lens of current students passionate about health, healing, and hands-on care. We bring you real conversations about spinal adjustments, chiropractic philosophy, res","https://www.youtube.com/channel/UCjT-jywlbkMdPx9D_k9ZNiw","2026-09-18T12:07:12.347Z"
"UCJvHugQ3ZSjl8YBNSqxVLWA","Docucrew LLC","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","physical therapist","Docucrew LLC","https://www.youtube.com/channel/UCJvHugQ3ZSjl8YBNSqxVLWA",""
"UClfKeor9Dtep0J1T0IU9ung","Elizabeth Kay","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","animal rescue","Elizabeth Kay","https://www.youtube.com/channel/UClfKeor9Dtep0J1T0IU9ung","2026-09-18T08:59:36.703Z"
"UCmbrpKmu1TwvpkT1zbqPYiA","Minton Farm Animal Rescue Centre","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","nment. You can find out more about Minton Farm Animal Rescue Centre's work and animal care tips by visiting their website,","https://www.youtube.com/channel/UCmbrpKmu1TwvpkT1zbqPYiA","2026-09-18T09:00:03.072Z"
"UCoFDabwuHJJzZlpdDkisnEA","Little Spark, Big Impact","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist","physical therapist","k Big Impact is THE podcast to listen to for pediatric physical therapists and physical therapist assistants! Join co-hosts Mica Mitchell, PT, DPT and Joe Schreiber, PT, PhD, FAPTA, on a journey to empower YOU, the pediatric provider!","https://www.youtube.com/channel/UCoFDabwuHJJzZlpdDkisnEA","2026-09-18T12:07:12.881Z"
